orden_id,placa_vehiculo,origen,destino,peso_kg,fecha_entrega,estado,duracion_min,distancia_km,cliente_id
ORD-00230,JKL-600,Lima Centro,Comas,4398.08,2025-10-09 05:26:00,Completado,71,17.92,CLI-013
ORD-00231,DEF-400,Miraflores,Barranco,2891.96,2025-11-27 01:58:00,Completado,21,5.04,CLI-047
ORD-00232,GHI-501,Lima Centro,Miraflores,920.15,2025-03-31 13:56:00,Pendiente,,8.67,CLI-026
ORD-00233,LMN-050,Lima Centro,Chiclayo,2861.41,2026-01-19 09:56:00,Completado,1373,598.95,CLI-022
ORD-00234,XYZ-101,Miraflores,Barranco,4262.75,2025-11-25 17:33:00,Completado,17,4.97,CLI-013
ORD-00235,XYZ-101,Lima Centro,Surco,119.72,2026-01-10 14:41:00,Completado,33,11.61,CLI-019
ORD-00236,JKL-600,Lima Centro,Huancayo,2057.18,2025-04-09 05:39:00,En tránsito,1370,295.66,CLI-021
ORD-00237,JKL-600,Lima Centro,San Isidro,1277.83,2025-02-18 05:08:00,Completado,34,9.52,CLI-016
ORD-00238,TUV-301,Lima Centro,Trujillo,106.61,2026-05-04 10:19:00,En tránsito,2061,566.91,CLI-045
ORD-00239,DEF-400,Lima Centro,Ate,2537.48,2025-03-02 14:19:00,Completado,49,21.58,CLI-046
ORD-00240,XYZ-102,Miraflores,Barranco,4788.93,2025-11-24 09:23:00,En tránsito,19,4.98,CLI-030
ORD-00241,TUV-300,Lima Centro,Tacna,4019.88,2025-12-26 17:58:00,Completado,4436,1384.66,CLI-049
ORD-00242,DEF-401,Lima Centro,Ate,1840.84,2025-11-02 02:33:00,En tránsito,66,21.67,CLI-008
ORD-00243,XYZ-101,Lima Centro,Miraflores,864.46,2026-04-08 16:12:00,Fallido,29,8.57,CLI-029
ORD-00244,TUV-300,Lima Centro,Surco,2255.14,2026-01-03 18:31:00,En tránsito,27,10.93,CLI-009
ORD-00245,GHI-500,Lima Centro,Piura,1575.44,2025-10-16 01:35:00,Completado,2879,768.7,CLI-017
ORD-00246,DEF-401,Lima Centro,Callao,365.61,2025-10-24 02:02:00,En tránsito,49,16.48,CLI-005
ORD-00247,DEF-400,Lima Centro,Chiclayo,4892.75,2025-07-29 05:49:00,Completado,1564,668.96,CLI-027
ORD-00248,JKL-600,Callao,Bellavista,4538.5,2025-07-15 14:55:00,Pendiente,,5.85,CLI-044
ORD-00249,TUV-300,Lima Centro,Iquitos,1995.64,2026-03-17 11:07:00,Completado,3042,1110.56,CLI-015
ORD-00250,TUV-300,Lima Centro,Callao,2149.43,2026-05-16 09:29:00,En tránsito,60,14.64,CLI-015
ORD-00251,DEF-401,Lima Centro,Ate,3839.18,2025-03-21 08:12:00,Completado,96,18.13,CLI-043
ORD-00252,ABC-002,Lima Centro,Arequipa,2990.02,2026-04-25 00:15:00,En tránsito,2618,989.29,CLI-044
ORD-00253,XYZ-102,Lima Centro,Miraflores,3784.21,2025-01-23 12:28:00,Completado,21,8.44,CLI-009
ORD-00254,LMN-051,Lima Centro,Piura,2908.5,2025-04-30 23:36:00,Pendiente,,896.33,CLI-021
ORD-00255,LMN-050,Lima Centro,Ate,1412.01,2025-03-15 21:33:00,Completado,53,20.23,CLI-038
ORD-00256,LMN-051,Lima Centro,San Juan de Lurigancho,4710.85,2025-08-07 17:31:00,En tránsito,47,22.75,CLI-034
ORD-00257,GHI-500,Miraflores,Chorrillos,2712.74,2025-07-29 04:19:00,En tránsito,25,7.59,CLI-015
ORD-00258,QRS-200,Miraflores,Barranco,4840.54,2025-03-15 14:58:00,Fallido,10,5.06,CLI-009
ORD-00259,QRS-201,Lima Centro,Cusco,4243.31,2025-04-15 10:41:00,Completado,2684,1102.19,CLI-047
ORD-00260,GHI-501,Lima Centro,Villa El Salvador,410.28,2025-07-13 21:38:00,Completado,95,26.52,CLI-038
ORD-00261,ABC-001,Lima Centro,Iquitos,1098.45,2025-04-17 10:19:00,Completado,5845,1125.61,CLI-048
ORD-00262,TUV-301,Lima Centro,Surco,3533.65,2026-01-22 15:58:00,En tránsito,32,11.75,CLI-016
ORD-00263,LMN-051,Lima Centro,Iquitos,1576.69,2025-05-25 12:29:00,Completado,4321,1166.31,CLI-032
ORD-00264,JKL-600,Lima Centro,Trujillo,1055.48,2026-01-05 15:48:00,Completado,2485,529.42,CLI-003
ORD-00265,JKL-600,Lima Centro,Huancayo,2940.96,2026-01-15 04:01:00,Fallido,834,313.2,CLI-019
ORD-00266,QRS-201,Lima Centro,Comas,2775.68,2025-04-28 12:36:00,Completado,81,19.6,CLI-022
ORD-00267,QRS-201,San Isidro,La Molina,882.76,2025-09-08 23:41:00,En tránsito,63,15.88,CLI-011
ORD-00268,DEF-400,Lima Centro,Comas,4788.32,2025-09-08 05:58:00,En tránsito,84,18.09,CLI-005
ORD-00269,ABC-002,Lima Centro,Miraflores,3550.49,2025-07-31 04:53:00,En tránsito,31,7.21,CLI-033
ORD-00270,JKL-600,Lima Centro,Trujillo,2441.86,2025-11-13 20:42:00,Completado,2640,548.66,CLI-001
ORD-00271,TUV-300,Lima Centro,Iquitos,4888.52,2025-01-07 00:33:00,Completado,4999,1084.11,CLI-045
ORD-00272,TUV-300,Lima Centro,Arequipa,787.04,2026-04-11 05:06:00,Fallido,4754,938.39,CLI-034
ORD-00273,QRS-200,San Isidro,La Molina,2322.04,2025-05-17 12:05:00,Fallido,46,14.23,CLI-045
ORD-00274,DEF-400,Lima Centro,Ate,3809.95,2026-02-28 02:41:00,Completado,99,18.37,CLI-025
ORD-00275,ABC-002,Lima Centro,Cusco,2524.3,2025-01-29 20:00:00,Completado,4930,1184.14,CLI-022
ORD-00276,TUV-300,Lima Centro,Huancayo,4599.8,2026-05-14 03:57:00,Pendiente,,283.79,CLI-045
ORD-00277,JKL-600,Lima Centro,Huancayo,2738.0,2025-01-24 02:43:00,Completado,1433,309.49,CLI-012
ORD-00278,DEF-401,Miraflores,Chorrillos,4113.47,2025-04-17 18:09:00,Completado,34,8.69,CLI-020
ORD-00279,LMN-051,Lima Centro,San Juan de Lurigancho,1950.04,2025-10-18 12:43:00,Completado,103,23.05,CLI-045
ORD-00280,XYZ-102,Lima Centro,San Isidro,4201.44,2026-05-14 11:03:00,Completado,22,9.68,CLI-050
ORD-00281,DEF-400,Lima Centro,Tacna,1402.97,2025-07-23 10:01:00,Pendiente,,1428.07,CLI-032
ORD-00282,TUV-301,Lima Centro,Ate,3320.33,2026-04-27 12:27:00,Completado,51,18.34,CLI-040
ORD-00283,QRS-200,Miraflores,Barranco,3572.8,2026-01-01 02:05:00,En tránsito,14,5.13,CLI-048
ORD-00284,QRS-201,Lima Centro,Cusco,1831.59,2025-02-24 02:00:00,Completado,5794,1144.74,CLI-009
ORD-00285,ABC-002,Lima Centro,San Isidro,180.0,2025-08-18 17:35:00,Completado,35,9.71,CLI-006
ORD-00286,QRS-200,Lima Centro,Tacna,3906.89,2025-06-16 12:00:00,Completado,3738,1358.46,CLI-036
ORD-00287,LMN-050,Lima Centro,Ate,1540.6,2025-03-28 21:24:00,Completado,50,19.97,CLI-005
ORD-00288,LMN-051,Lima Centro,San Juan de Lurigancho,1295.91,2025-08-04 09:30:00,Completado,95,20.88,CLI-041
ORD-00289,ABC-001,Lima Centro,Chiclayo,4746.68,2025-04-11 14:06:00,Completado,1564,628.19,CLI-040
ORD-00290,GHI-501,Lima Centro,Cusco,4304.57,2025-06-18 14:21:00,Fallido,3950,1313.81,CLI-009
ORD-00291,XYZ-101,Miraflores,Barranco,4824.64,2026-05-01 22:12:00,Completado,17,5.47,CLI-019
ORD-00292,QRS-200,Lima Centro,Chiclayo,1437.49,2026-02-05 07:20:00,Pendiente,,687.16,CLI-024
ORD-00293,XYZ-101,Lima Centro,Surco,3424.48,2025-04-13 18:34:00,Pendiente,,12.12,CLI-047
ORD-00294,LMN-050,Lima Centro,Trujillo,4164.84,2025-04-18 14:51:00,Pendiente,,502.61,CLI-027
ORD-00295,DEF-401,Lima Centro,Chiclayo,2144.48,2025-06-05 07:16:00,Completado,2584,634.01,CLI-029
ORD-00296,GHI-501,Lima Centro,Tacna,3473.96,2025-07-25 17:32:00,Completado,6201,1311.35,CLI-024
ORD-00297,DEF-400,Lima Centro,Iquitos,3340.23,2026-04-14 02:06:00,Completado,5168,1119.92,CLI-040
ORD-00298,GHI-500,Lima Centro,Miraflores,1691.4,2025-11-27 21:41:00,Completado,25,8.47,CLI-007
ORD-00299,TUV-301,Lima Centro,Callao,3453.94,2025-04-24 16:47:00,Completado,53,14.16,CLI-024
ORD-00300,LMN-051,Lima Centro,Cusco,4988.63,2025-12-14 18:44:00,Completado,4201,1195.87,CLI-019
ORD-00301,DEF-401,Lima Centro,Arequipa,751.29,2025-02-13 03:53:00,Pendiente,,962.38,CLI-030
ORD-00302,DEF-401,Lima Centro,Villa El Salvador,2289.61,2025-06-28 15:06:00,Completado,82,22.84,CLI-003
ORD-00303,XYZ-101,Lima Centro,Surco,4653.12,2025-06-25 20:06:00,Completado,48,12.58,CLI-034
ORD-00304,XYZ-102,Lima Centro,San Juan de Lurigancho,3998.89,2025-06-19 17:27:00,Completado,107,22.57,CLI-012
ORD-00305,TUV-301,Lima Centro,Arequipa,2176.29,2026-01-13 19:56:00,Completado,2591,900.89,CLI-014
ORD-00306,GHI-501,Lima Centro,Villa El Salvador,2707.6,2025-12-27 02:36:00,Completado,57,24.33,CLI-013
ORD-00307,LMN-051,Lima Centro,Trujillo,3005.01,2025-12-10 15:33:00,Completado,2693,562.24,CLI-038
ORD-00308,DEF-400,Lima Centro,Surco,3544.64,2026-03-09 14:39:00,Completado,30,11.51,CLI-040
ORD-00309,ABC-002,Lima Centro,Huancayo,956.07,2025-03-10 10:07:00,Completado,814,311.61,CLI-033
ORD-00310,QRS-201,Lima Centro,Cusco,3195.73,2025-03-12 18:24:00,Completado,3922,1246.42,CLI-042
ORD-00311,GHI-501,Lima Centro,San Juan de Lurigancho,2282.45,2025-09-08 09:08:00,Completado,56,20.04,CLI-023
ORD-00312,QRS-201,Lima Centro,Callao,2075.22,2025-04-10 12:35:00,Completado,52,14.98,CLI-046
ORD-00313,XYZ-102,Lima Centro,Trujillo,1495.85,2025-02-12 18:01:00,Completado,2413,525.23,CLI-035
ORD-00314,QRS-201,Miraflores,Barranco,2771.14,2025-08-23 18:47:00,Completado,21,4.61,CLI-008
ORD-00315,ABC-001,San Isidro,La Molina,3812.02,2026-02-26 11:34:00,En tránsito,67,14.82,CLI-014
ORD-00316,GHI-501,Lima Centro,Arequipa,4996.6,2026-03-01 20:48:00,Completado,2742,989.95,CLI-023
ORD-00317,TUV-301,Lima Centro,San Isidro,3461.21,2025-03-02 07:13:00,Completado,44,10.72,CLI-040
ORD-00318,ABC-001,Lima Centro,Arequipa,2871.87,2025-03-13 06:52:00,Completado,2620,1006.46,CLI-039
ORD-00319,GHI-501,Lima Centro,Iquitos,2596.35,2025-12-27 09:18:00,Completado,4461,1296.04,CLI-007
ORD-00320,ABC-001,Lima Centro,Comas,4962.81,2026-02-07 13:58:00,Pendiente,,19.32,CLI-009
ORD-00321,GHI-501,Lima Centro,Comas,3397.36,2025-12-31 10:53:00,Completado,49,17.96,CLI-037
ORD-00322,JKL-600,San Isidro,La Molina,3855.98,2025-07-12 14:04:00,En tránsito,58,14.71,CLI-048
ORD-00323,LMN-051,San Isidro,La Molina,2930.68,2026-03-26 11:29:00,En tránsito,72,16.11,CLI-047
ORD-00324,GHI-501,Lima Centro,San Isidro,363.49,2025-08-23 20:42:00,En tránsito,40,10.07,CLI-014
ORD-00325,LMN-051,Lima Centro,Arequipa,2759.19,2025-09-11 08:20:00,Fallido,4485,926.12,CLI-032
ORD-00326,GHI-500,Miraflores,Chorrillos,4191.68,2026-01-26 01:02:00,Fallido,18,7.23,CLI-011
ORD-00327,JKL-600,Lima Centro,Trujillo,702.97,2026-05-06 13:12:00,Completado,2742,566.5,CLI-011
ORD-00328,JKL-600,San Isidro,La Molina,3262.11,2025-07-04 08:05:00,Completado,46,13.66,CLI-041
ORD-00329,DEF-401,Miraflores,Barranco,521.16,2026-01-22 07:27:00,En tránsito,19,4.71,CLI-005
ORD-00330,DEF-401,Lima Centro,Comas,1750.69,2025-09-23 21:28:00,Completado,36,16.63,CLI-028
ORD-00331,ABC-002,Lima Centro,Comas,560.85,2025-04-28 12:05:00,Completado,75,17.52,CLI-020
ORD-00332,XYZ-101,Lima Centro,Comas,388.64,2026-02-21 04:41:00,Completado,89,18.23,CLI-040
ORD-00333,JKL-600,Lima Centro,San Juan de Lurigancho,2087.96,2026-01-05 06:40:00,Completado,93,22.82,CLI-014
ORD-00334,LMN-051,Lima Centro,San Isidro,4818.08,2025-03-13 03:37:00,Fallido,41,9.63,CLI-009
ORD-00335,DEF-401,Lima Centro,Ate,3057.59,2025-02-13 07:35:00,Completado,76,21.12,CLI-045
ORD-00336,TUV-300,Lima Centro,Callao,983.8,2025-12-04 09:13:00,Fallido,53,14.68,CLI-042
ORD-00337,XYZ-102,Lima Centro,Miraflores,2522.93,2026-02-11 07:31:00,En tránsito,25,8.15,CLI-034
ORD-00338,QRS-200,Lima Centro,Callao,4311.03,2026-04-24 10:08:00,Pendiente,,15.21,CLI-024
ORD-00339,TUV-301,Lima Centro,Iquitos,384.29,2026-01-26 15:49:00,En tránsito,2662,1142.92,CLI-003
ORD-00340,DEF-400,Lima Centro,Miraflores,3577.51,2025-07-23 16:18:00,Pendiente,,8.43,CLI-028
ORD-00341,ABC-002,Lima Centro,Cusco,1584.04,2025-10-02 17:39:00,Completado,2949,1202.71,CLI-014
ORD-00342,DEF-400,Lima Centro,Comas,3421.23,2025-07-20 18:40:00,Completado,77,16.44,CLI-045
ORD-00343,JKL-600,Lima Centro,Arequipa,2200.69,2026-03-10 07:03:00,En tránsito,2733,990.67,CLI-039
ORD-00344,ABC-001,Lima Centro,Miraflores,3554.11,2026-01-15 21:47:00,Completado,20,8.32,CLI-011
ORD-00345,GHI-501,Lima Centro,Chiclayo,3617.79,2025-09-25 16:50:00,Pendiente,,606.71,CLI-009
ORD-00346,LMN-050,San Isidro,La Molina,2643.08,2025-03-02 00:21:00,En tránsito,66,14.29,CLI-037
ORD-00347,TUV-301,Lima Centro,San Isidro,876.06,2025-09-19 11:03:00,Completado,34,9.31,CLI-050
ORD-00348,TUV-300,Lima Centro,Surco,62.71,2025-12-12 23:07:00,Fallido,32,12.86,CLI-001
ORD-00349,JKL-600,Lima Centro,Ate,4803.69,2025-07-06 12:58:00,Completado,49,18.14,CLI-046
ORD-00350,LMN-050,Lima Centro,Arequipa,4138.69,2025-05-08 13:58:00,Completado,4160,1014.31,CLI-008
ORD-00351,ABC-001,Lima Centro,Piura,4772.69,2025-01-27 05:14:00,En tránsito,3751,776.72,CLI-030
ORD-00352,ABC-001,Miraflores,Barranco,1876.15,2025-06-09 10:05:00,En tránsito,18,4.79,CLI-020
ORD-00353,GHI-500,Lima Centro,Tacna,1017.34,2025-07-08 18:31:00,Completado,6491,1404.12,CLI-049
ORD-00354,LMN-051,Lima Centro,Ate,3197.91,2026-04-23 13:01:00,Completado,53,20.77,CLI-001
ORD-00355,LMN-050,Miraflores,Chorrillos,564.55,2025-12-03 12:54:00,Completado,33,8.05,CLI-016
ORD-00356,ABC-001,Lima Centro,Arequipa,4610.31,2025-01-31 04:45:00,Completado,2839,1079.46,CLI-034
ORD-00357,ABC-002,Lima Centro,Arequipa,2551.87,2025-07-10 14:47:00,En tránsito,2254,1027.44,CLI-026
ORD-00358,XYZ-102,Lima Centro,San Isidro,1493.8,2025-02-01 13:42:00,Completado,48,10.7,CLI-026
ORD-00359,XYZ-101,Miraflores,Chorrillos,3910.69,2025-05-20 07:04:00,Completado,38,8.14,CLI-010
ORD-00360,LMN-051,Lima Centro,Surco,4824.94,2025-08-27 10:26:00,Completado,28,11.3,CLI-020
ORD-00361,LMN-050,Lima Centro,Trujillo,4140.61,2025-03-03 02:10:00,Completado,2432,571.66,CLI-003
ORD-00362,LMN-051,Lima Centro,Villa El Salvador,2011.41,2025-06-17 04:05:00,Fallido,103,22.74,CLI-020
ORD-00363,TUV-300,San Isidro,La Molina,3752.99,2025-03-31 00:25:00,Fallido,68,14.25,CLI-030
ORD-00364,GHI-500,Lima Centro,Surco,4913.71,2025-03-13 03:00:00,Fallido,26,11.11,CLI-026
ORD-00365,LMN-050,Callao,Bellavista,4591.27,2026-04-26 20:05:00,En tránsito,22,5.49,CLI-005
ORD-00366,JKL-600,Lima Centro,Villa El Salvador,4244.01,2025-08-16 04:05:00,Pendiente,,26.54,CLI-008
ORD-00367,TUV-301,Lima Centro,Miraflores,2194.12,2025-01-26 05:59:00,Pendiente,,8.36,CLI-032
ORD-00368,XYZ-101,Lima Centro,Callao,1411.16,2025-08-07 05:22:00,Completado,39,14.84,CLI-010
ORD-00369,QRS-200,Lima Centro,Miraflores,4419.75,2025-11-12 07:41:00,En tránsito,23,7.97,CLI-006
ORD-00370,TUV-300,San Isidro,La Molina,1283.28,2025-08-03 06:41:00,Completado,69,16.48,CLI-035
ORD-00371,QRS-201,Lima Centro,Callao,2745.36,2026-02-05 22:22:00,Pendiente,,14.95,CLI-037
ORD-00372,XYZ-102,Lima Centro,Piura,195.05,2025-05-19 05:01:00,Completado,2513,902.82,CLI-018
ORD-00373,XYZ-102,Lima Centro,Miraflores,4871.2,2025-08-30 16:22:00,Fallido,34,7.36,CLI-043
ORD-00374,XYZ-102,Lima Centro,Ate,2899.68,2026-02-22 23:03:00,Completado,85,21.93,CLI-025
ORD-00375,XYZ-102,Callao,Bellavista,2982.97,2026-03-09 05:11:00,Pendiente,,6.37,CLI-045
ORD-00376,LMN-051,Callao,Bellavista,4740.42,2025-01-15 22:44:00,Pendiente,,6.08,CLI-037
ORD-00377,QRS-201,Lima Centro,Villa El Salvador,237.92,2026-02-19 15:34:00,Fallido,73,22.78,CLI-039
ORD-00378,XYZ-102,Lima Centro,Ate,4041.9,2025-09-02 00:21:00,Completado,95,19.36,CLI-012
ORD-00379,GHI-500,Miraflores,Chorrillos,599.06,2025-03-17 18:45:00,Completado,38,8.04,CLI-024
ORD-00380,LMN-051,Lima Centro,San Isidro,1543.74,2026-04-28 21:25:00,Completado,37,9.27,CLI-011
ORD-00381,DEF-401,Lima Centro,Arequipa,4845.28,2026-05-07 15:41:00,En tránsito,2951,1038.71,CLI-040
ORD-00382,DEF-401,Callao,Bellavista,1507.86,2025-10-29 05:24:00,Completado,17,5.61,CLI-001
ORD-00383,LMN-051,Lima Centro,Huancayo,4609.14,2026-01-30 18:02:00,Completado,763,328.05,CLI-015
ORD-00384,XYZ-102,Lima Centro,Huancayo,1766.71,2025-09-12 04:21:00,Completado,1270,289.17,CLI-041
ORD-00385,QRS-201,Lima Centro,San Isidro,106.41,2025-12-10 20:46:00,Fallido,46,9.42,CLI-045
ORD-00386,QRS-200,Lima Centro,San Isidro,2219.19,2026-02-07 03:46:00,Completado,20,9.84,CLI-011
ORD-00387,GHI-501,Lima Centro,Arequipa,2423.47,2025-07-13 11:34:00,Completado,3126,1072.81,CLI-042
ORD-00388,LMN-050,Lima Centro,Ate,4760.73,2025-02-07 01:18:00,Completado,41,18.3,CLI-011
ORD-00389,LMN-051,Lima Centro,Cusco,2990.45,2025-02-08 17:57:00,Completado,5920,1227.27,CLI-031
ORD-00390,XYZ-101,Lima Centro,Callao,315.1,2025-12-01 05:38:00,Completado,70,14.49,CLI-013
ORD-00391,LMN-050,Lima Centro,Arequipa,1522.13,2026-01-05 23:34:00,En tránsito,2795,919.18,CLI-026
ORD-00392,QRS-200,Lima Centro,Huancayo,483.76,2025-09-09 04:03:00,Completado,924,319.43,CLI-041
ORD-00393,LMN-050,Lima Centro,Tacna,4886.44,2025-02-19 00:13:00,Completado,3266,1293.13,CLI-008
ORD-00394,ABC-002,Miraflores,Barranco,3227.24,2025-08-30 15:57:00,En tránsito,19,4.89,CLI-024
ORD-00395,LMN-050,Lima Centro,Cusco,1169.9,2025-08-17 01:16:00,Completado,3983,1144.45,CLI-004
ORD-00396,GHI-500,Lima Centro,Comas,2730.17,2025-12-08 03:05:00,En tránsito,72,19.69,CLI-038
ORD-00397,TUV-300,Lima Centro,Ate,3450.99,2026-03-07 12:52:00,Completado,71,21.75,CLI-037
ORD-00398,ABC-001,Lima Centro,Ate,2535.4,2025-02-10 12:57:00,Completado,91,21.6,CLI-037
ORD-00399,XYZ-101,Lima Centro,Tacna,4862.22,2026-05-02 14:11:00,Completado,6301,1380.2,CLI-009
ORD-00400,DEF-400,Lima Centro,Miraflores,782.0,2025-12-16 13:12:00,Completado,39,8.15,CLI-021
ORD-00401,LMN-050,Lima Centro,San Isidro,2622.46,2025-10-12 12:35:00,Completado,29,10.83,CLI-001
ORD-00402,XYZ-101,Lima Centro,Tacna,2854.64,2026-02-05 13:07:00,Completado,4216,1321.5,CLI-007
ORD-00403,LMN-051,Lima Centro,Surco,4395.57,2025-02-21 09:55:00,Completado,43,11.43,CLI-042
ORD-00404,XYZ-101,Lima Centro,Chiclayo,3110.31,2025-08-31 01:11:00,Completado,1837,673.51,CLI-026
ORD-00405,DEF-401,Lima Centro,Miraflores,2402.33,2026-03-27 10:44:00,Completado,21,7.63,CLI-024
ORD-00406,QRS-201,Lima Centro,Callao,4298.26,2026-02-11 09:19:00,Completado,42,15.55,CLI-015
ORD-00407,LMN-050,Lima Centro,Comas,3657.56,2026-01-16 14:49:00,Completado,80,18.38,CLI-006
ORD-00408,TUV-300,Lima Centro,Villa El Salvador,4342.59,2026-04-13 13:47:00,Completado,86,26.61,CLI-033
ORD-00409,GHI-501,Lima Centro,San Juan de Lurigancho,2645.22,2025-12-30 16:25:00,Completado,52,22.3,CLI-012
ORD-00410,ABC-001,Lima Centro,Villa El Salvador,4594.25,2025-04-13 01:15:00,Fallido,52,26.02,CLI-018
ORD-00411,DEF-400,Callao,Bellavista,201.29,2025-09-16 12:40:00,Fallido,28,5.85,CLI-039
ORD-00412,LMN-051,Lima Centro,Trujillo,859.39,2026-03-22 15:37:00,Completado,2009,593.39,CLI-048
ORD-00413,GHI-500,Lima Centro,San Isidro,4826.34,2025-07-17 01:10:00,Completado,45,10.71,CLI-042
ORD-00414,GHI-501,Lima Centro,Ate,3912.5,2025-05-18 20:26:00,En tránsito,70,21.07,CLI-001
ORD-00415,GHI-500,Lima Centro,Chiclayo,91.9,2025-11-28 05:38:00,Pendiente,,617.81,CLI-020
ORD-00416,QRS-201,San Isidro,La Molina,1545.62,2025-07-12 11:29:00,Completado,41,15.06,CLI-040
ORD-00417,GHI-501,Lima Centro,Cusco,1902.44,2025-01-04 16:42:00,Completado,5879,1235.36,CLI-039
ORD-00418,LMN-050,Miraflores,Barranco,3220.94,2025-02-25 15:04:00,Completado,15,5.36,CLI-017
ORD-00419,GHI-501,Miraflores,Barranco,4021.7,2025-09-22 07:57:00,Completado,10,5.1,CLI-043
ORD-00420,LMN-050,Miraflores,Chorrillos,1334.16,2026-01-05 00:41:00,En tránsito,27,7.87,CLI-025
ORD-00421,XYZ-102,Lima Centro,Miraflores,3447.27,2025-10-20 06:21:00,Completado,33,8.22,CLI-031
ORD-00422,TUV-300,Callao,Bellavista,946.62,2026-03-09 05:53:00,Completado,23,5.52,CLI-009
ORD-00423,DEF-400,San Isidro,La Molina,492.03,2025-10-14 05:43:00,En tránsito,70,14.57,CLI-048
ORD-00424,LMN-050,Miraflores,Barranco,2345.62,2026-03-31 10:23:00,Completado,13,4.62,CLI-004
ORD-00425,TUV-300,Lima Centro,Huancayo,643.09,2025-11-14 02:30:00,Completado,1400,310.84,CLI-034
ORD-00426,LMN-051,Miraflores,Barranco,2075.5,2026-03-22 04:08:00,Completado,24,5.07,CLI-030
ORD-00427,LMN-051,Lima Centro,Comas,3173.61,2026-01-02 05:49:00,Completado,40,16.84,CLI-041
ORD-00428,TUV-301,Lima Centro,Miraflores,3834.19,2025-05-21 06:48:00,Completado,34,7.98,CLI-049
ORD-00429,QRS-201,Lima Centro,San Isidro,1947.42,2025-08-11 20:27:00,Completado,32,9.08,CLI-013
ORD-00430,GHI-501,Callao,Bellavista,2678.62,2026-04-02 10:48:00,Pendiente,,5.42,CLI-001
ORD-00431,QRS-200,Lima Centro,Ate,2541.52,2026-03-26 11:19:00,Completado,47,19.22,CLI-005
ORD-00432,TUV-300,Lima Centro,Miraflores,1722.28,2025-05-29 14:46:00,Completado,28,8.62,CLI-009
ORD-00433,XYZ-102,Miraflores,Chorrillos,866.17,2025-09-08 11:48:00,Pendiente,,8.65,CLI-026
ORD-00434,TUV-301,Lima Centro,Callao,2547.94,2026-01-08 04:13:00,Completado,63,13.87,CLI-046
ORD-00435,ABC-001,Lima Centro,Miraflores,2989.92,2025-11-24 08:49:00,Completado,28,7.28,CLI-007
ORD-00436,TUV-300,Lima Centro,Callao,1301.05,2025-03-01 13:28:00,Completado,47,15.61,CLI-014
ORD-00437,TUV-301,Lima Centro,Callao,3047.89,2025-12-05 03:42:00,Completado,53,13.91,CLI-007
ORD-00438,QRS-201,Lima Centro,Piura,1033.3,2025-03-02 09:07:00,En tránsito,3701,798.96,CLI-017
ORD-00439,LMN-050,Lima Centro,Piura,843.85,2025-07-03 22:26:00,Pendiente,,858.18,CLI-014
ORD-00440,ABC-002,Lima Centro,Chiclayo,4184.4,2025-01-02 00:42:00,Completado,1473,671.97,CLI-010
ORD-00441,LMN-050,Lima Centro,San Isidro,3239.47,2025-02-08 23:46:00,En tránsito,23,9.91,CLI-019
ORD-00442,LMN-050,San Isidro,La Molina,1833.06,2025-02-21 05:55:00,Completado,31,15.53,CLI-028
ORD-00443,DEF-400,Lima Centro,Surco,3253.63,2026-01-24 01:00:00,Completado,54,11.59,CLI-029
ORD-00444,XYZ-101,Lima Centro,Tacna,613.47,2026-01-11 02:23:00,Completado,5778,1274.07,CLI-030
ORD-00445,JKL-600,San Isidro,La Molina,3994.7,2025-12-20 15:51:00,Fallido,48,13.84,CLI-045
ORD-00446,QRS-200,Lima Centro,Miraflores,4560.57,2026-03-09 05:06:00,Pendiente,,7.97,CLI-037
ORD-00447,DEF-400,Lima Centro,Trujillo,4405.75,2025-07-14 11:39:00,Completado,1147,575.0,CLI-009
ORD-00448,ABC-001,Lima Centro,Chiclayo,363.51,2025-02-27 13:28:00,Pendiente,,670.15,CLI-001
ORD-00449,DEF-400,Lima Centro,Piura,4372.06,2025-10-23 23:36:00,En tránsito,2271,853.25,CLI-045
ORD-00450,DEF-400,Lima Centro,Tacna,3397.66,2025-12-05 23:15:00,Completado,4479,1270.07,CLI-036
ORD-00451,GHI-501,Lima Centro,Tacna,2504.38,2025-11-26 05:32:00,Completado,5910,1213.01,CLI-049
ORD-00452,TUV-300,Lima Centro,Chiclayo,3234.42,2025-06-19 08:03:00,Completado,2288,637.43,CLI-016
ORD-00453,QRS-201,Lima Centro,San Isidro,2262.99,2026-02-15 18:28:00,Completado,22,9.24,CLI-032
ORD-00454,GHI-501,Lima Centro,Callao,499.93,2025-07-31 01:35:00,Completado,54,15.31,CLI-040
ORD-00455,LMN-051,Miraflores,Barranco,1848.55,2025-10-15 06:41:00,Fallido,20,4.55,CLI-015
ORD-00456,DEF-400,Lima Centro,Trujillo,1848.31,2026-01-28 19:38:00,Completado,1880,544.78,CLI-007
ORD-00457,TUV-300,Lima Centro,Ate,1900.76,2025-07-01 20:51:00,Completado,57,18.43,CLI-011
ORD-00458,LMN-050,Lima Centro,Chiclayo,3073.72,2026-01-03 23:46:00,Completado,2097,609.38,CLI-026
ORD-00459,GHI-500,Lima Centro,Villa El Salvador,2101.63,2026-02-05 06:45:00,Completado,75,27.13,CLI-044
ORD-00460,TUV-300,Lima Centro,Huancayo,716.45,2026-04-02 14:29:00,Completado,1192,299.93,CLI-034
